25.04.2024 04:58:50.409: ================================================NEW LOG SESSION===================================================
25.04.2024 04:58:50.443: pflog in      pflog out              
19.09.2024 10:40:24.174:        0     0        0     0     0
19.09.2024 10:41:24.174:        0     0        0     0     0
19.09.2024 10:42:24.176:        0     0        0     0     0
19.09.2024 10:43:24.176:        0     0        0     0     0
19.09.2024 10:44:24.176:        0     0        0     0     0
19.09.2024 10:45:24.174:        0     0        0     0     0
19.09.2024 10:46:24.175:        0     0        0     0     0
19.09.2024 10:47:24.174:        0     0        0     0     0
19.09.2024 10:48:24.178:        0     0        0     0     0
19.09.2024 10:49:24.175:        0     0        0     0     0
19.09.2024 10:50:24.175:        0     0        0     0     0
19.09.2024 10:51:24.175:        0     0        0     0     0
19.09.2024 10:52:24.175:        0     0        0     0     0
19.09.2024 10:53:24.177:        0     0        0     0     0
19.09.2024 10:54:24.176:        0     0        0     0     0
19.09.2024 10:55:24.175:        0     0        0     0     0
19.09.2024 10:56:24.174: pflog in      pflog out              
19.09.2024 10:56:24.175:  packets  errs  packets  errs colls
19.09.2024 10:56:24.175:        0     0        0     0     0
19.09.2024 10:57:24.174:        0     0        0     0     0
19.09.2024 10:58:24.175:        0     0        0     0     0
19.09.2024 10:59:24.175:        0     0        0     0     0
19.09.2024 11:00:24.176:        0     0        0     0     0
19.09.2024 11:01:24.175:        0     0        0     0     0
19.09.2024 11:02:24.174:        0     0        0     0     0
19.09.2024 11:03:24.174:        0     0        0     0     0
19.09.2024 11:04:24.176:        0     0        0     0     0
19.09.2024 11:05:24.175:        0     0        0     0     0
19.09.2024 11:06:24.176:        0     0        0     0     0
19.09.2024 11:07:24.174:        0     0        0     0     0
19.09.2024 11:08:24.175:        0     0        0     0     0
19.09.2024 11:09:24.175:        0     0        0     0     0
19.09.2024 11:10:24.175:        0     0        0     0     0
19.09.2024 11:11:24.175:        0     0        0     0     0
19.09.2024 11:12:24.175:        0     0        0     0     0
19.09.2024 11:13:24.175:        0     0        0     0     0
19.09.2024 11:14:24.174:        0     0        0     0     0
19.09.2024 11:15:24.175:        0     0        0     0     0
19.09.2024 11:16:24.175:        0     0        0     0     0
19.09.2024 11:17:24.175: pflog in      pflog out              
19.09.2024 11:17:24.176:  packets  errs  packets  errs colls
19.09.2024 11:17:24.176:        0     0        0     0     0
19.09.2024 11:18:24.175:        0     0        0     0     0
19.09.2024 11:19:24.174:        0     0        0     0     0
19.09.2024 11:20:24.175:        0     0        0     0     0
19.09.2024 11:21:24.176:        0     0        0     0     0
19.09.2024 11:22:24.175:        0     0        0     0     0
19.09.2024 11:23:24.175:        0     0        0     0     0
19.09.2024 11:24:24.175:        0     0        0     0     0
19.09.2024 11:25:24.175:        0     0        0     0     0
19.09.2024 11:26:24.175:        0     0        0     0     0
19.09.2024 11:27:24.176:        0     0        0     0     0
19.09.2024 11:28:24.176:        0     0        0     0     0
19.09.2024 11:29:24.174:        0     0        0     0     0
19.09.2024 11:30:24.174:        0     0        0     0     0
19.09.2024 11:31:24.175:        0     0        0     0     0
19.09.2024 11:32:24.175:        0     0        0     0     0
19.09.2024 11:33:24.176:        0     0        0     0     0
19.09.2024 11:34:24.176:        0     0        0     0     0
19.09.2024 11:35:24.174:        0     0        0     0     0
19.09.2024 11:36:24.174:        0     0        0     0     0
19.09.2024 11:37:24.175:        0     0        0     0     0
19.09.2024 11:38:24.175: pflog in      pflog out              
19.09.2024 11:38:24.176:  packets  errs  packets  errs colls
19.09.2024 11:38:24.177:        0     0        0     0     0
19.09.2024 11:39:24.177:        0     0        0     0     0
19.09.2024 11:40:24.175:        0     0        0     0     0
19.09.2024 11:41:24.179:        0     0        0     0     0
19.09.2024 11:42:24.175:        0     0        0     0     0
19.09.2024 11:43:24.176:        0     0        0     0     0
19.09.2024 11:44:24.176:        0     0        0     0     0
19.09.2024 11:45:24.176:        0     0        0     0     0
19.09.2024 11:46:24.175:        0     0        0     0     0
19.09.2024 11:47:24.175:        0     0        0     0     0
19.09.2024 11:48:24.176:        0     0        0     0     0
19.09.2024 11:49:24.176:        0     0        0     0     0
19.09.2024 11:50:24.176:        0     0        0     0     0
19.09.2024 11:51:24.175:        0     0        0     0     0
19.09.2024 11:52:24.175:        0     0        0     0     0
19.09.2024 11:53:24.174:        0     0        0     0     0
19.09.2024 11:54:24.175:        0     0        0     0     0
19.09.2024 11:55:24.176:        0     0        0     0     0
19.09.2024 11:56:24.176:        0     0        0     0     0
19.09.2024 11:57:24.174:        0     0        0     0     0
19.09.2024 11:58:24.174:        0     0        0     0     0
19.09.2024 11:59:24.175: pflog in      pflog out              
19.09.2024 11:59:24.175:  packets  errs  packets  errs colls
19.09.2024 11:59:24.176:        0     0        0     0     0
19.09.2024 12:00:24.176:        0     0        0     0     0
19.09.2024 12:01:24.176:        0     0        0     0     0
19.09.2024 12:02:24.175:        0     0        0     0     0
19.09.2024 12:03:24.175:        0     0        0     0     0
19.09.2024 12:04:24.174:        0     0        0     0     0
19.09.2024 12:05:24.176:        0     0        0     0     0
19.09.2024 12:06:24.176:        0     0        0     0     0
19.09.2024 12:07:24.175:        0     0        0     0     0
19.09.2024 12:08:24.174:        0     0        0     0     0
19.09.2024 12:09:24.174:        0     0        0     0     0
19.09.2024 12:10:24.174:        0     0        0     0     0
19.09.2024 12:11:24.181:        0     0        0     0     0
19.09.2024 12:12:24.176:        0     0        0     0     0
19.09.2024 12:13:24.174:        0     0        0     0     0
19.09.2024 12:14:24.174:        0     0        0     0     0
19.09.2024 12:15:24.174:        0     0        0     0     0
19.09.2024 12:16:24.176:        0     0        0     0     0
19.09.2024 12:17:24.176:        0     0        0     0     0
19.09.2024 12:18:24.175:        0     0        0     0     0
19.09.2024 12:19:24.174:        0     0        0     0     0
19.09.2024 12:20:24.174: pflog in      pflog out              
19.09.2024 12:20:24.175:  packets  errs  packets  errs colls
19.09.2024 12:20:24.175:        0     0        0     0     0
19.09.2024 12:21:24.176:        0     0        0     0     0
19.09.2024 12:22:24.176:        0     0        0     0     0
19.09.2024 12:23:24.175:        0     0        0     0     0
19.09.2024 12:24:24.175:        0     0        0     0     0
19.09.2024 12:25:24.174:        0     0        0     0     0
19.09.2024 12:26:24.175:        0     0        0     0     0
19.09.2024 12:27:24.176:        0     0        0     0     0
19.09.2024 12:28:24.175:        0     0        0     0     0
19.09.2024 12:29:24.176:        0     0        0     0     0
19.09.2024 12:30:24.175:        0     0        0     0     0
19.09.2024 12:31:24.175:        0     0        0     0     0
19.09.2024 12:32:24.174:        0     0        0     0     0
19.09.2024 12:33:24.176:        0     0        0     0     0
19.09.2024 12:34:24.176:        0     0        0     0     0
19.09.2024 12:35:24.175:        0     0        0     0     0
19.09.2024 12:36:24.175:        0     0        0     0     0
19.09.2024 12:37:24.174:        0     0        0     0     0
19.09.2024 12:38:24.176:        0     0        0     0     0
19.09.2024 12:39:24.176:        0     0        0     0     0
19.09.2024 12:40:24.176:        0     0        0     0     0
19.09.2024 12:41:24.174: pflog in      pflog out              
19.09.2024 12:41:24.175:  packets  errs  packets  errs colls
19.09.2024 12:41:24.176:        0     0        0     0     0
19.09.2024 12:42:24.175:        0     0        0     0     0
19.09.2024 12:43:24.174:        0     0        0     0     0
19.09.2024 12:44:24.176:        0     0        0     0     0
19.09.2024 12:45:24.175:        0     0        0     0     0
19.09.2024 12:46:24.174:        0     0        0     0     0
19.09.2024 12:47:24.177:        0     0        0     0     0
19.09.2024 12:48:24.174:        0     0        0     0     0
19.09.2024 12:49:24.175:        0     0        0     0     0
19.09.2024 12:50:24.175:        0     0        0     0     0
19.09.2024 12:51:24.175:        0     0        0     0     0
19.09.2024 12:52:24.175:        0     0        0     0     0
19.09.2024 12:53:24.174:        0     0        0     0     0
19.09.2024 12:54:24.174:        0     0        0     0     0
19.09.2024 12:55:24.176:        0     0        0     0     0
19.09.2024 12:56:24.175:        0     0        0     0     0
19.09.2024 12:57:24.175:        0     0        0     0     0
19.09.2024 12:58:24.174:        0     0        0     0     0
19.09.2024 12:59:24.175:        0     0        0     0     0
19.09.2024 13:00:24.176:        0     0        0     0     0
19.09.2024 13:01:24.176:        0     0        0     0     0
19.09.2024 13:02:24.175: pflog in      pflog out              
19.09.2024 13:02:24.176:  packets  errs  packets  errs colls
19.09.2024 13:02:24.177:        0     0        0     0     0
19.09.2024 13:03:24.174:        0     0        0     0     0
19.09.2024 13:04:24.174:        0     0        0     0     0
19.09.2024 13:05:24.174:        0     0        0     0     0
19.09.2024 13:06:24.176:        0     0        0     0     0
19.09.2024 13:07:24.175:        0     0        0     0     0
19.09.2024 13:08:24.174:        0     0        0     0     0
19.09.2024 13:09:24.174:        0     0        0     0     0
19.09.2024 13:10:24.175:        0     0        0     0     0
19.09.2024 13:11:24.175:        0     0        0     0     0
19.09.2024 13:12:24.175:        0     0        0     0     0
19.09.2024 13:13:24.176:        0     0        0     0     0
19.09.2024 13:14:24.175:        0     0        0     0     0
19.09.2024 13:15:24.174:        0     0        0     0     0
19.09.2024 13:16:24.174:        0     0        0     0     0
19.09.2024 13:17:24.176:        0     0        0     0     0
19.09.2024 13:18:24.176:        0     0        0     0     0
19.09.2024 13:19:24.174:        0     0        0     0     0
19.09.2024 13:20:24.175:        0     0        0     0     0
19.09.2024 13:21:24.175:        0     0        0     0     0
19.09.2024 13:22:24.175:        0     0        0     0     0
19.09.2024 13:23:24.176: pflog in      pflog out              
19.09.2024 13:23:24.177:  packets  errs  packets  errs colls
19.09.2024 13:23:24.178:        0     0        0     0     0
19.09.2024 13:24:24.176:        0     0        0     0     0
19.09.2024 13:25:24.174:        0     0        0     0     0
19.09.2024 13:26:24.178:        0     0        0     0     0
19.09.2024 13:27:24.175:        0     0        0     0     0
19.09.2024 13:28:24.176:        0     0        0     0     0
19.09.2024 13:29:24.175:        0     0        0     0     0
20.09.2024 04:43:31.316: ================================================NEW LOG SESSION===================================================
20.09.2024 04:43:31.342: pflog in      pflog out              
20.09.2024 04:43:31.342:  packets  errs  packets  errs colls
20.09.2024 04:43:31.342:        0     0        0     0     0
20.09.2024 04:44:31.265:        0     0        0     0     0
20.09.2024 04:45:31.263:        0     0        0     0     0
20.09.2024 04:46:31.265:        0     0        0     0     0
20.09.2024 04:47:31.262:        0     0        0     0     0
20.09.2024 04:48:31.263:        0     0        0     0     0
20.09.2024 04:49:31.264:        0     0        0     0     0
20.09.2024 04:50:31.264:        0     0        0     0     0
20.09.2024 04:51:31.264:        0     0        0     0     0
20.09.2024 04:52:31.262:        0     0        0     0     0
20.09.2024 04:53:31.263:        0     0        0     0     0
20.09.2024 04:54:31.262:        0     0        0     0     0
20.09.2024 04:55:31.264:        0     0        0     0     0
20.09.2024 04:56:31.263:        0     0        0     0     0
